genre,listens_track,track_id,day
Experimental,299,96116,15
others,6881,96117,2
others,3654,96118,24
others,5239,96119,24
others,2218,96120,24
others,854,96121,24
others,1581,96122,24
others,2102,96123,12
others,1019,96124,12
others,1426,96125,12
others,3522,96126,12
others,1155,96127,12
others,1372,96128,12
others,1197,96129,12
others,1142,96130,12
others,1485,96131,12
others,3400,96132,12
others,2214,96133,12
others,3205,96134,12
others,3679,96135,12
others,6056,96136,12
Experimental,147,96137,0
others,3819,96139,12
Rock,203,96140,23
Rock,181,96141,23
Rock,86,96142,23
Rock,516,96143,23
Rock,82,96144,23
Rock,49,96145,23
Rock,569,96146,23
Rock,97,96147,23
others,6399,96148,12
others,3068,96158,23
others,3804,96159,23
others,4565,96160,23
others,5540,96161,23
others,4730,96162,23
others,4368,96163,23
others,6793,96164,23
others,9952,96165,23
International,2800,96166,12
International,1621,96167,12
International,2753,96168,12
International,3326,96169,12
others,4878,96170,0
others,7109,96171,0
others,335,96172,1
others,215,96173,1
others,280,96174,1
others,298,96175,1
others,250,96176,1
others,482,96177,1
others,911,96178,1
others,593,96203,2
others,179,96205,2
others,196,96207,2
others,375,96208,2
others,322,96210,2
others,904,96211,2
Rock,629,96278,3
Rock,887,96284,3
Rock,585,96287,3
Rock,641,96292,3
Rock,976,96294,3
Rock,962,96297,3
Rock,1457,96298,3
others,9651,96310,0
others,9784,96311,0
others,17323,96312,0
Rock,1241,96315,20
others,137,96381,1
others,65,96382,1
others,90,96383,1
others,94,96384,1
others,109,96385,1
others,187,96386,1
others,147726,96387,0
others,502,96388,20
others,290,96389,20
others,483,96390,20
others,274,96391,20
others,377,96392,20
others,633,96393,20
others,343,96394,20
others,983,96395,20
others,3982,96396,20
others,792,96397,20
Rock,5000,96399,0
Rock,3868,96400,0
Rock,4257,96401,0
Rock,6229,96402,0
Rock,9143,96403,0
others,383,96404,6
others,346,96405,6
Experimental,611,96406,1
Experimental,315,96407,1
Rock,5539,96408,0
others,247,96409,20
others,147,96410,20
others,157,96411,20
others,376,96412,20
others,236,96413,20
others,242,96414,20
others,261,96415,20
others,242,96416,20
others,570,96417,20
others,235,96418,20
others,381,96419,20
others,253,96420,20
others,442,96421,20
others,354,96422,26
others,134,96423,26
others,114,96424,26
others,140,96425,26
others,155,96427,26
others,240,96428,26
others,523,96429,26
others,1169,96430,0
others,1314,96431,0
others,1192,96432,0
others,1906,96433,0
others,1826,96434,0
others,2220,96435,0
Rock,589,96436,7
Rock,398,96437,7
Rock,515,96438,7
Rock,974,96439,7
Rock,381,96440,7
Rock,487,96442,7
Rock,498,96443,7
Rock,421,96444,7
Rock,505,96445,7
Rock,907,96446,7
Rock,834,96448,7
Rock,1872,96449,7
others,1047,96450,17
others,1170,96451,17
others,963,96452,17
others,762,96453,17
others,1657,96454,17
others,931,96455,17
others,1275,96456,17
others,1590,96457,17
others,1430,96458,17
others,1546,96459,17
others,1663,96460,17
others,2333,96461,17
others,1397,96462,17
others,1955,96463,17
others,2458,96464,17
others,2602,96465,17
others,4212,96466,17
others,232,96467,1
others,61,96468,1
others,183,96469,1
others,350,96470,1
others,86,96471,1
others,144,96472,1
others,181,96473,1
others,121,96474,1
others,175,96475,1
others,809,96476,1
others,859,96477,1
others,279,96478,1
others,158,96479,1
others,276,96480,1
others,363,96481,1
others,164,96482,1
others,445,96483,1
others,562,96484,1
others,659,96485,1
Instrumental,4278,96486,14
Instrumental,3778,96487,14
Instrumental,6232,96488,14
Instrumental,4868,96489,14
Instrumental,3916,96490,14
Instrumental,4818,96491,14
Instrumental,4721,96492,14
Instrumental,8207,96493,14
Instrumental,7213,96494,14
Instrumental,8161,96495,14
others,980,96497,20
others,755,96498,20
others,788,96499,20
others,757,96500,20
others,874,96501,20
others,1067,96502,20
others,1898,96503,20
others,373,96504,0
others,395,96505,0
others,196,96506,0
others,197,96507,0
others,4390,96508,12
others,1024,96509,12
others,1005,96510,12
others,792,96511,12
others,7018,96512,12
others,1443,96514,12
others,1293,96515,12
others,66052,96517,12
others,2103,96518,12
others,395,96519,0
others,1467,96520,17
others,2826,96521,17
others,918,96522,17
others,995,96523,17
others,1087,96524,17
others,1071,96525,17
others,1296,96526,17
others,1689,96527,17
others,1569,96528,17
others,1655,96529,17
others,1929,96530,0
others,2214,96533,0
others,400404,96534,0
others,4142,96535,0
others,2716,96536,0
others,6653,96537,0
others,3240,96538,0
others,195727,96540,0
others,4950,96541,0
others,6118,96543,0
others,3222,96544,0
others,6393,96545,0
others,5200,96546,0
others,2564,96547,21
others,1751,96548,21
others,802,96549,21
others,702,96550,21
others,708,96551,21
others,1492,96552,21
others,972,96553,21
others,1137,96554,21
others,1078,96555,20
others,953,96556,20
others,1318,96557,20
others,2153,96558,20
Rock,800,96559,15
Rock,4110,96560,15
others,11265,96561,0
others,7839,96562,0
others,4006,96563,26
others,3682,96564,26
others,4331,96565,26
others,3947,96566,26
others,5325,96567,26
others,8485,96568,26
others,5451,96615,30
others,1002,96616,28
others,778,96617,28
others,896,96618,28
others,1121,96619,28
others,590,96620,1
others,309,96621,1
others,356,96622,1
others,480,96623,1
others,877,96624,1
others,770,96625,1
Experimental,903,96626,1
Experimental,1724,96627,1
others,2502,96628,27
others,2271,96629,27
others,1412,96630,27
Rock,514,96631,16
Rock,270,96632,16
Rock,750,96633,16
Rock,717,96634,16
Rock,934,96635,16
Electronic,595,96636,17
Electronic,555,96637,17
Electronic,558,96640,17
Electronic,855,96641,17
others,2722,96642,18
others,1933,96643,18
others,2004,96644,18
others,2659,96645,18
others,4073,96646,18
others,2701,96647,18
others,2656,96648,18
others,3640,96649,18
others,4035,96650,18
others,5486,96651,18
Hip-Hop,389,96652,5
Hip-Hop,262,96653,5
Hip-Hop,448,96654,5
Hip-Hop,336,96655,5
Hip-Hop,752,96656,19
Hip-Hop,1507,96657,19
Hip-Hop,637,96658,19
Hip-Hop,936,96659,17
Hip-Hop,457,96660,17
Hip-Hop,438,96661,17
Hip-Hop,405,96662,17
Hip-Hop,400,96663,17
Hip-Hop,366,96664,17
Hip-Hop,457,96665,17
Hip-Hop,281,96666,17
Hip-Hop,258,96667,17
Hip-Hop,310,96668,17
Hip-Hop,473,96669,17
Hip-Hop,257,96670,17
Hip-Hop,260,96671,17
Hip-Hop,262,96672,17
Hip-Hop,401,96673,17
Hip-Hop,381,96674,17
Hip-Hop,1789,96675,17
Hip-Hop,740,96676,17
Hip-Hop,977,96677,17
Hip-Hop,1307,96678,17
others,174,96679,15
others,338,96680,15
others,204,96681,15
others,433,96682,15
others,426,96683,15
others,486,96684,15
others,280,96685,15
others,806,96686,15
others,776,96687,15
others,489,96688,15
others,979,96689,15
Rock,704,96690,14
Folk,1206,96692,19
Folk,1295,96693,19
Folk,976,96694,19
Folk,1056,96695,19
Folk,1854,96696,19
Folk,1484,96697,19
Folk,3126,96698,19
Folk,3481,96699,19
others,16546,96700,0
others,21138,96701,0
others,15127,96702,0
others,17929,96703,0
others,19196,96704,0
others,24227,96705,0
others,17270,96706,0
others,19631,96707,0
others,15370,96708,0
Rock,615,96709,25
Rock,1078,96710,25
Rock,784,96711,25
Rock,757,96712,25
Rock,1006,96713,25
Rock,1297,96714,25
Rock,1451,96715,25
Rock,1691,96716,25
Rock,1827,96717,25
Rock,2987,96718,25
others,3863,96719,19
others,4839,96720,19
Folk,508,96721,25
Folk,600,96722,25
Folk,476,96723,25
Folk,665,96724,25
Folk,669,96725,25
Folk,774,96726,19
Folk,545,96727,19
Folk,699,96728,19
Folk,790,96729,19
Folk,957,96730,19
Folk,959,96731,19
others,8083,96732,12
others,4254,96733,12
others,3212,96734,12
others,4497,96735,12
others,7075,96736,12
International,347,96737,4
International,435,96738,4
International,203,96739,4
International,324,96740,4
International,240,96741,4
International,1578,96742,4
International,565,96743,4
Rock,570,96744,19
Rock,602,96745,19
Rock,336,96746,19
Rock,351,96747,19
Rock,325,96749,19
Rock,572,96750,19
Rock,487,96751,19
Rock,521,96752,19
Rock,688,96753,19
Rock,929,96754,19
Rock,1216,96756,19
Rock,1807,96757,19
Rock,1992,96758,24
Rock,5356,96759,24
Rock,395,96760,24
Rock,338,96761,24
Rock,339,96762,24
Rock,296,96763,24
Rock,293,96764,24
Rock,338,96765,24
Rock,385,96766,24
Rock,436,96767,24
Rock,287,96768,24
Rock,764,96769,24
others,2005,96770,1
others,1875,96771,1
others,2141,96772,1
others,2032,96773,1
others,2001,96774,1
others,2268,96775,1
others,2239,96776,1
others,3521,96777,1
others,2679,96778,1
others,2895,96779,1
others,3890,96780,1
others,2434,96783,27
others,2215,96784,27
others,4540,96785,27
others,142,96788,2
others,164,96789,2
others,133,96790,2
others,100,96791,2
others,88,96792,2
others,114,96793,2
others,104,96795,2
others,215,96796,2
others,93,96797,2
others,151,96799,2
others,825,96800,20
others,702,96801,20
others,740,96802,20
others,557,96803,20
others,1007,96804,20
others,609,96805,20
others,675,96806,20
others,2315,96807,20
others,1211,96808,20
others,1196,96809,20
others,1123,96810,20
others,2378,96811,20
others,1462,96813,20
others,2127,96814,20
others,2746,96815,20
others,303,96818,21
others,572,96823,21
others,389,96824,21
others,627,96826,21
others,4627,96827,20
others,106756,96828,2
others,68207,96829,2
others,5121,96830,2
others,5079,96831,2
others,14613,96832,2
others,9850,96833,2
others,6657,96834,2
others,4938,96835,2
others,12448,96836,2
others,10799,96837,2
others,10075,96838,2
others,16388,96839,2
others,294,96840,1
others,203,96841,2
others,212,96842,2
others,207,96843,2
others,225,96844,2
others,454,96845,2
others,407,96846,2
others,570,96847,2
Experimental,273,96848,20
Experimental,174,96849,20
Experimental,333,96850,20
Experimental,266,96851,20
others,4515,96852,19
others,3488,96853,19
others,5743,96854,19
others,3677,96855,21
others,3667,96856,21
others,5130,96857,21
others,4377,96858,21
others,4831,96859,21
others,4568,96860,21
others,4296,96861,21
others,5325,96862,21
others,6525,96863,21
others,6598,96864,21
others,6347,96865,21
others,6703,96866,21
others,7188,96867,21
others,9217,96868,21
others,10205,96869,21
others,15328,96870,21
others,16021,96871,21
others,26956,96872,21
others,29219,96873,0
others,3992,96882,0
others,4120,96883,0
others,4837,96884,0
others,7492,96885,0
others,5277,96886,0
others,6893,96887,0
others,10012,96888,0
others,14102,96889,0
others,1461,96890,1
others,1049,96891,1
others,1437,96892,1
others,1736,96893,1
others,2230,96894,1
others,3253,96895,1
Experimental,1001,96898,1
Experimental,737,96899,1
Experimental,875,96900,1
Experimental,1311,96901,1
Experimental,1713,96902,1
Experimental,634,96903,1
Experimental,652,96904,1
Rock,744,96905,1
Rock,925,96906,1
others,5634,96907,22
others,6396,96908,22
others,8818,96909,22
others,11293,96910,22
others,1162,96911,23
others,1072,96912,23
others,1220,96913,23
others,1346,96914,23
others,331,96915,23
others,549,96916,23
others,619,96917,23
others,687,96918,23
others,660,96919,23
others,2377,96920,23
others,840,96921,23
others,528,96922,23
others,1283,96923,23
others,2724,96924,23
others,1467,96925,23
others,1504,96926,23
others,3323,96927,23
Rock,2147,96928,0
Rock,704,96929,0
Rock,1069,96930,0
Rock,703,96931,0
Rock,1966,96932,0
Rock,1468,96933,0
Rock,1282,96934,0
Rock,2977,96935,0
Rock,2946,96936,0
others,2074,96937,27
others,1674,96938,27
others,2281,96939,27
others,3585,96941,27
others,758,96942,31
others,136,96943,31
Pop,2005,96944,27
Pop,3483,96945,27
Pop,2641,96946,27
others,34019,96949,27
others,9896,96950,27
Electronic,12545,96967,0
Rock,871,96971,23
Rock,318,96972,23
Rock,363,96975,23
Rock,398,96980,23
Rock,625,96987,23
others,1235,96993,28
others,1121,96996,28
others,796,96997,6
others,715,96998,6
others,611,96999,6
others,1029,97000,6
others,1158,97001,6
others,974,97002,6
others,6705,97004,0
others,3450,97005,30
others,223,97006,30
others,701,97007,30
others,335,97008,30
others,293,97009,30
others,251,97010,30
others,280,97011,30
others,365,97012,30
others,2524,97013,30
others,2286,97014,30
others,6672,97015,30
others,534,97016,30
others,434,97017,30
others,3196,97018,30
others,3243,97019,30
others,3702,97020,30
others,774,97021,30
others,8217,97022,30
Pop,4632,97023,0
others,10855,97033,0
others,6964,97034,0
others,7172,97035,0
others,6518,97036,0
Hip-Hop,10974,97037,0
others,8791,97038,0
others,13407,97039,0
others,12009,97040,0
Hip-Hop,4915,97041,0
others,4879,97042,0
Hip-Hop,4105,97043,0
Experimental,176,97046,2
Experimental,290,97047,2
Experimental,89,97048,2
Experimental,134,97049,2
Experimental,294,97050,2
Experimental,331,97051,2
Experimental,269,97052,2
Experimental,435,97053,2
Experimental,244,97054,2
Experimental,207,97055,2
others,642,97069,30
others,368,97070,30
others,1374,97071,30
others,667,97072,30
others,1015,97073,30
others,537,97074,30
others,860,97075,30
others,687,97076,30
others,587,97077,30
others,872,97078,30
others,2601,97079,30
others,1914,97080,30
others,798,97081,30
others,356,97082,30
others,378,97083,30
others,796,97084,30
others,562,97085,30
others,626,97086,30
others,642,97087,30
others,1207,97088,30
others,972,97089,30
others,889,97090,30
others,1491,97091,30
others,1131,97092,30
others,729,97093,30
others,639,97094,30
others,688,97095,30
others,749,97096,30
others,1441,97097,30
others,1234,97098,30
others,2075,97099,30
others,3097,97100,30
others,5664,97101,30
others,3176,97102,31
others,3546,97103,31
others,2345,97104,31
others,3966,97105,31
others,3369,97106,31
others,4157,97107,31
others,5566,97108,31
others,4465,97109,31
others,6423,97110,31
others,2947,97111,1
others,2999,97112,1
others,3842,97113,1
others,3522,97114,1
others,4513,97115,1
others,5467,97116,1
others,9790,97117,1
others,257,97121,0
others,178,97122,0
others,2546,97123,0
others,324,97124,0
others,170,97125,0
others,396,97126,0
others,502,97127,0
others,254,97128,0
others,456,97129,0
others,487,97130,0
others,640,97131,0
others,507,97132,0
others,2802,97133,23
others,1072,97134,23
others,2031,97135,23
others,1595,97136,23
others,678,97137,23
others,1715,97138,23
others,2829,97139,23
others,1434,97140,23
others,1458,97141,23
others,2323,97142,23
others,10161,97143,23
others,4132,97144,23
others,3238,97145,23
others,262562,97146,2
others,83831,97147,2
others,212769,97148,2
others,76155,97149,2
others,116985,97150,2
others,182079,97151,2
others,90785,97152,2
others,143366,97153,2
others,332986,97154,2
others,12553,97155,0
others,21914,97157,0
others,941,97159,2
others,815,97160,2
others,1086,97161,2
others,1260,97162,2
others,1374,97163,2
others,2197,97164,2
others,3025,97165,2
Electronic,748,97166,27
Electronic,663,97167,27
others,1638,97168,16
others,11136,97169,16
others,1870,97170,16
others,1921,97171,16
others,2807,97172,16
others,2177,97173,16
others,2542,97174,16
others,3842,97175,16
others,5188,97176,16
others,912,97177,2
others,678,97178,2
others,1383,97179,2
others,949,97180,2
others,2283,97181,2
others,306,97182,20
others,346,97183,20
others,449,97184,20
others,837,97185,20
others,369,97186,20
Rock,1125,97187,2
others,1472,97188,17
others,1249,97189,17
others,1825,97190,17
others,1281,97191,17
others,1403,97192,17
others,2022,97193,17
others,1908,97194,17
others,2591,97195,17
others,3288,97196,17
others,4652,97197,17
others,1944,97198,2
others,1143,97199,2
others,2245,97200,2
others,3247,97201,2
others,3675,97202,2
others,5044,97203,2
Rock,415,97204,11
Rock,647,97205,11
Rock,701,97206,11
Rock,249,97207,11
Rock,181,97208,11
Rock,220,97209,11
Folk,640,97210,2
Folk,718,97211,2
Folk,552,97212,2
Folk,661,97213,2
Folk,637,97214,2
Folk,959,97215,2
Folk,1105,97216,2
others,2811,97221,0
others,2922,97222,0
others,11281,97223,0
others,1857,97224,3
others,1935,97225,3
others,1355,97226,3
others,2039,97227,3
others,3529,97228,3
others,7012,97229,3
Rock,1051,97230,3
Rock,1154,97231,3
Rock,1831,97232,3
Rock,3560,97233,3
others,714,97234,3
others,415,97235,3
others,426,97236,3
others,504,97237,3
others,630,97238,3
others,837,97239,3
others,1824,97240,3
others,575,97241,16
others,446,97242,16
others,391,97243,16
others,221,97244,16
others,153,97245,16
others,126,97246,16
others,102,97247,16
others,100,97248,16
others,496,97249,16
others,139,97250,16
others,1917,97251,16
others,131,97252,16
others,308,97253,16
others,160,97254,16
others,139,97255,16
others,94,97256,16
others,121,97257,16
others,575,97258,16
others,446,97259,16
others,184,97260,16
others,567,97261,16
others,131,97262,16
others,251,97263,16
others,668,97264,16
others,329,97265,16
others,1651,97266,16
others,506,97267,16
others,340,97268,16
others,448,97269,16
others,403,97270,16
others,1013,97271,16
others,1297,97272,3
others,1431,97273,3
others,917,97274,3
others,1819,97275,3
others,3203,97276,3
others,2649,97277,3
others,1826,97278,3
Instrumental,7556,97279,0
Instrumental,9928,97283,0
Instrumental,13511,97285,0
Rock,3254,97286,4
Rock,608,97288,4
Rock,323,97290,4
Rock,368,97291,4
Rock,454,97292,4
Rock,1025,97294,4
others,2329,97296,3
others,9118,97298,0
Experimental,328,97308,27
Experimental,387,97309,27
Experimental,647,97324,27
Experimental,273,97327,27
Experimental,206,97329,27
Experimental,677,97334,27
Experimental,345,97335,27
Experimental,287,97338,27
others,333,97339,0
others,402,97340,0
others,351,97341,0
others,736,97342,0
others,501,97343,0
others,590,97344,0
others,388,97345,0
others,697,97347,0
others,617,97348,0
others,653,97349,0
others,578,97350,0
others,396,97351,0
others,1030,97352,0
others,717,97353,0
others,976,97354,0
others,739,97355,0
others,870,97356,0
others,906,97357,0
others,2910,97358,0
others,591,97360,16
others,548,97361,16
others,523,97362,16
others,494,97363,16
others,471,97364,16
others,1442,97365,16
others,456,97366,16
others,633,97367,16
others,1027,97368,16
others,748,97369,16
others,1552,97370,16
Experimental,420,97372,27
Experimental,1837,97373,27
Experimental,1577,97374,27
Experimental,324,97375,27
Experimental,448,97376,27
others,1728,97377,0
others,2762,97382,6
others,10795,97383,0
Electronic,2301,97384,6
Electronic,1941,97385,6
Electronic,1656,97386,6
Electronic,1688,97387,6
Electronic,3624,97388,6
Electronic,2141,97389,6
Electronic,1466,97390,6
Electronic,2078,97391,6
Electronic,1687,97392,6
Electronic,5415,97393,6
Electronic,2387,97394,6
Electronic,2163,97395,6
Electronic,2705,97396,6
Electronic,2566,97397,6
Electronic,1915,97398,6
Electronic,2210,97399,6
Electronic,3642,97400,6
Electronic,3857,97401,6
Electronic,3556,97402,6
Electronic,3687,97403,6
Electronic,4596,97404,6
Experimental,1565,97406,0
Experimental,2320,97407,0
others,2414,97408,17
others,1689,97409,17
others,1828,97410,17
others,2058,97411,17
others,1354,97412,17
others,2462,97413,17
others,2133,97414,17
others,3983,97416,25
others,353,97417,25
others,317,97418,25
others,512,97419,25
others,5817,97420,25
others,507,97421,25
others,1192,97422,25
others,931,97423,25
Electronic,8469,97424,0
others,4421,97436,7
others,3412,97437,7
others,2230,97438,7
others,984,97439,7
others,1065,97440,7
others,1027,97441,7
others,1029,97442,7
others,979,97443,7
others,927,97444,7
others,979,97445,7
others,2351,97446,7
others,1354,97447,7
others,2403,97448,7
others,1564,97451,7
others,941,97452,7
others,944,97453,7
others,943,97454,7
others,913,97455,7
others,1083,97456,7
others,991,97457,7
others,1139,97458,7
others,1020,97459,7
others,1244,97460,7
others,1285,97461,7
others,1562,97462,7
others,1502,97463,7
others,2136,97464,7
others,2210,97465,7
others,3056,97466,7
others,3720,97467,17
others,321,97491,1
others,159,97492,1
others,154,97493,1
others,41,97494,1
others,28,97495,1
others,221,97496,1
others,38,97497,1
others,100,97508,1
others,110,97509,1
others,74,97510,1
others,51,97511,1
others,176,97512,1
others,86,97513,1
others,165,97514,1
others,75,97516,1
others,131,97517,1
others,21119,97518,8
others,18403,97519,8
others,25610,97520,8
others,22513,97521,8
others,21126,97522,8
others,20354,97523,8
others,19322,97524,8
others,24163,97525,8
others,30377,97526,8
Electronic,3507,97527,8
Electronic,1440,97528,8
Electronic,1372,97529,8
Electronic,1220,97530,8
Electronic,1791,97531,8
Electronic,2022,97532,8
Electronic,1894,97533,8
Electronic,2341,97534,8
Electronic,2373,97535,8
Electronic,2959,97536,8
Electronic,1816,97537,8
Electronic,2740,97538,8
Electronic,2667,97539,8
Electronic,3867,97540,8
Electronic,3540,97541,8
Electronic,6301,97542,8
Electronic,3855,97543,8
Electronic,5709,97544,8
Electronic,9380,97545,8
Electronic,4369,97547,0
Electronic,5753,97548,0
others,4169,97558,19
Electronic,8503,97560,0
Hip-Hop,1320,97568,13
Hip-Hop,2057,97569,13
Hip-Hop,1940,97570,13
Rock,421,97571,10
others,768,97572,19
Rock,332,97573,10
others,1767,97574,12
others,1024,97578,12
others,2737,97579,12
others,1222,97580,12
others,1157,97581,12
others,318,97582,2
others,351,97583,31
Folk,1256,97585,4
Folk,1293,97586,4
Folk,1316,97587,4
Folk,1683,97588,4
Folk,2061,97589,4
Folk,3619,97590,4
others,931,97591,0
others,1010,97593,27
others,808,97594,27
others,862,97595,27
others,983,97596,27
others,1123,97597,27
others,1038,97598,27
others,1025,97599,27
others,1465,97600,27
others,1159,97601,27
others,1274,97602,27
others,1473,97603,27
others,1111,97604,27
others,1504,97605,27
others,1524,97606,27
others,2020,97607,27
others,2283,97608,27
others,1958,97609,27
others,2384,97610,27
others,2060,97611,10
others,2351,97612,10
others,3187,97613,10
others,2209,97614,10
others,2402,97615,10
others,2645,97616,10
others,3225,97617,10
others,4235,97618,10
others,8625,97619,10
others,180,97620,0
others,150,97621,0
others,289,97622,0
others,302,97623,0
others,209,97624,0
others,383,97625,0
others,408,97626,0
others,821,97628,0
others,1030,97629,0
others,588,97630,0
others,402,97631,0
others,252,97632,0
others,612,97633,0
others,3005,97634,0
others,388,97635,0
others,383,97636,0
others,412,97637,0
others,228,97638,0
others,262,97639,0
others,585,97640,0
others,2630,97641,0
others,368,97642,0
others,672,97643,0
others,1033,97644,0
others,1005,97645,0
others,638,97646,0
others,707,97647,0
others,898,97648,0
others,1614,97649,0
others,848,97650,0
others,861,97651,0
others,487,97652,0
others,608,97653,0
others,1268,97654,0
others,2315,97655,0
others,924,97656,10
others,1097,97657,10
others,993,97658,10
others,1150,97659,10
others,1055,97660,10
others,1966,97661,10
others,2455,97662,10
others,2849,97663,12
others,3102,97664,12
others,2465,97665,12
others,2299,97666,12
others,2944,97667,12
others,2858,97668,12
others,2523,97669,12
others,2845,97670,12
others,3053,97671,12
others,3134,97672,12
others,3589,97673,12
others,4660,97674,12
others,5181,97675,12
others,5386,97676,12
others,8111,97677,12
others,13188,97678,12
others,13889,97679,12
Electronic,859,97680,24
Electronic,369,97681,24
Electronic,367,97682,24
Electronic,800,97683,24
Electronic,760,97684,24
Electronic,450,97685,24
Electronic,496,97686,24
Electronic,494,97687,24
Electronic,613,97688,24
others,9349,97689,12
Rock,3033,97690,10
Hip-Hop,3423,97691,0
Hip-Hop,4276,97692,0
Hip-Hop,3541,97693,0
Hip-Hop,4791,97694,0
Hip-Hop,4177,97695,0
Hip-Hop,6222,97696,0
Hip-Hop,9232,97697,0
others,363,97698,0
others,428,97699,0
others,277,97700,0
others,273,97701,0
others,289,97702,0
others,399,97703,0
others,361,97704,0
others,445,97705,0
others,404,97706,0
others,490,97707,0
others,649,97708,0
others,1994,97709,23
others,1716,97710,23
others,1216,97711,23
others,2136,97712,23
others,503,97713,0
others,489,97714,0
others,798,97715,0
others,1219,97716,0
others,1523,97717,0
others,1175,97718,0
others,897,97719,0
others,1060,97720,0
others,1064,97721,0
others,2012,97722,0
others,2095,97723,0
others,3228,97724,0
others,5077,97725,0
others,536,97727,27
others,407,97728,27
others,690,97729,27
others,583,97730,27
others,1073,97731,27
others,854,97732,27
others,553,97733,27
others,741,97734,27
others,933,97735,27
others,1549,97736,27
others,3877,97737,19
others,4243,97738,19
others,4375,97739,19
others,6152,97740,19
others,8189,97741,19
others,1632,97751,0
others,2035,97752,0
others,1363,97753,0
others,1807,97754,0
others,3665,97755,0
others,4675,97756,0
others,6942,97757,0
others,3769,97764,19
others,3842,97765,19
others,3742,97766,19
others,6010,97767,19
others,7726,97768,19
Experimental,690,97769,1
Experimental,498,97770,1
Experimental,632,97771,1
Experimental,471,97772,1
Experimental,604,97773,1
Experimental,500,97774,1
Experimental,592,97775,1
Experimental,1428,97793,1
Experimental,1019,97794,1
others,4369,97796,14
others,3845,97797,14
others,3464,97798,14
others,2364,97799,14
others,3229,97800,14
others,3077,97801,14
others,2791,97802,14
others,3141,97803,14
others,4642,97804,14
others,3209,97805,14
others,3485,97806,14
others,3832,97807,14
others,8454,97808,14
others,4976,97809,14
others,6036,97810,14
others,7201,97811,14
others,10016,97812,14
Experimental,1031,97813,1
Experimental,2875,97814,1
Experimental,3503,97815,1
others,4022,97818,2
others,947,97819,2
others,613,97820,2
others,700,97821,2
others,539,97822,2
others,413,97823,0
others,452,97824,0
others,559,97825,0
others,756,97826,0
others,734,97827,0
others,1261,97828,0
others,4893,97829,0
others,678,97830,14
others,589,97831,14
others,865,97832,14
others,941,97833,14
others,1190,97834,14
others,1926,97835,14
Experimental,689,97836,0
Experimental,168,97837,0
Experimental,449,97838,0
Experimental,509,97839,0
Experimental,270,97840,0
Experimental,688,97841,0
Experimental,195,97842,0
Experimental,562,97843,0
Electronic,5521,97844,15
Electronic,5541,97845,15
Electronic,7988,97846,15
Electronic,8042,97847,15
Electronic,17218,97848,15
others,8016,97849,0
others,1779,97850,15
others,1726,97851,15
others,2844,97852,15
others,1029,97873,0
others,1561,97874,0
others,760,97875,0
others,1625,97876,0
others,2160,97877,0
Electronic,1086,97878,14
Electronic,621,97879,14
Electronic,557,97880,14
Electronic,1081,97881,14
Electronic,1814,97882,14
Rock,1415,97883,14
Rock,1237,97884,14
Rock,1642,97885,14
Rock,2601,97886,14
Rock,3484,97887,14
others,1895,97889,13
others,1117,97890,13
others,943,97891,13
others,824,97892,13
others,755,97893,13
Rock,3483,97894,17
Rock,1191,97895,10
Rock,939,97896,10
Rock,1060,97897,10
Rock,386,97898,10
Rock,990,97899,10
Rock,595,97900,10
Rock,1062,97901,10
others,6097,97902,0
Electronic,1183,97903,12
Electronic,688,97904,12
Electronic,604,97905,12
Electronic,424,97906,12
Electronic,865,97907,12
Electronic,675,97908,12
Electronic,742,97909,12
Electronic,605,97910,12
Electronic,758,97911,12
Electronic,618,97912,12
Electronic,1069,97913,12
Electronic,1173,97914,12
others,11515,97915,0
others,3373,97918,11
others,3091,97919,11
others,3696,97920,11
others,4202,97921,11
others,13142,97931,0
others,1923,97932,7
others,1053,97933,7
others,1131,97934,7
others,1481,97935,7
others,1505,97936,7
others,2503,97937,7
others,2495,97938,7
others,3590,97939,7
Electronic,10621,97940,0
Electronic,7475,97958,28
Electronic,4796,97959,28
Electronic,6896,97960,28
Electronic,8646,97961,28
Electronic,14446,97962,28
others,2332,97963,28
others,1681,97964,28
others,2797,97965,28
Electronic,1003,97966,21
Electronic,812,97967,21
Electronic,622,97968,21
Electronic,1029,97969,21
Electronic,727,97970,21
Electronic,898,97971,21
Electronic,848,97972,21
Electronic,1312,97973,21
Electronic,1144,97974,21
Electronic,1798,97975,21
Electronic,1265,97976,21
Electronic,1521,97977,21
Hip-Hop,1013,97978,10
Hip-Hop,394,97979,10
Hip-Hop,1278,97980,10
Hip-Hop,421,97981,10
Hip-Hop,969,97982,10
Hip-Hop,851,97983,31
Hip-Hop,845,97984,31
Hip-Hop,796,97985,31
Hip-Hop,2577,97986,31
Hip-Hop,1490,97987,31
Hip-Hop,2807,97988,31
Hip-Hop,3444,97989,31
Electronic,1274,97991,21
Electronic,719,97992,21
Electronic,789,97993,21
Electronic,997,97994,21
Electronic,1138,97995,21
Electronic,1940,97996,21
others,1243,97997,18
others,803,97998,18
others,1116,97999,18
others,1629,98000,18
others,1245,98001,18
others,2469,98002,18
others,2119,98003,16
others,2663,98004,16
others,3546,98005,16
Jazz,814,98006,22
Jazz,1103,98007,22
Jazz,815,98008,22
Jazz,516,98009,22
Jazz,649,98010,22
others,1839,98011,0
others,1600,98012,5
others,2582,98013,5
others,1645,98014,5
others,1452,98015,5
